id,make,model,currency,price,millage,year,promoted,sold,created_on,dealer
11679926003793584,BMW,535,BGN,32500,210000,2012,true,true,2023-05-04,DEALER
21665736704174347,BMW,X5,BGN,10500,280000,2004,true,true,2023-05-04,DEALER
11680725355805167,Dodge,Challenger,USD,9990,65000,2018,true,true,2023-05-04,DEALER
21681468296775027,Ford,Kuga,BGN,24900,150038,2013,true,true,2023-05-04,DEALER
11679568088433773,Hyundai,Getz,BGN,2600,114180,2007,false,true,2023-05-04,PRIVATE
11666885715093732,Kia,Picanto,BGN,8200,120000,2011,false,true,2023-05-04,PRIVATE
21678726450058580,Mercedes-Benz,GLK,BGN,21999,141257,2012,false,true,2023-05-04,PRIVATE
21680187545354563,Audi,Q5,BGN,24000,173272,2009,true,false,2023-05-04,DEALER
21680187545354563,Audi,Q5,BGN,24000,173272,2009,true,false,2023-05-04,DEALER
11680181158180777,Mercedes-Benz,E,BGN,54000,148574,2017,true,false,2023-05-04,DEALER
21673856527760109,Porsche,Cayenne,BGN,39500,217330,2011,true,false,2023-05-04,DEALER
21670242250725372,Mercedes-Benz,GLE,BGN,77000,195778,2016,true,false,2023-05-04,DEALER
21677254535503532,Mercedes-Benz,GLA,BGN,39900,155000,2015,true,false,2023-05-04,DEALER
11671607885514505,Mercedes-Benz,C,BGN,42000,140853,2015,true,false,2023-05-04,DEALER
21674482207603261,Mercedes-Benz,GLE,BGN,61500,181441,2016,true,false,2023-05-04,DEALER
11650623703838993,Mercedes-Benz,E,BGN,56500,141717,2018,true,false,2023-05-04,DEALER
11678803391465797,BMW,5,BGN,27000,175796,2010,true,false,2023-05-04,DEALER
11663073070080950,Mercedes-Benz,E,BGN,48000,151733,2017,true,false,2023-05-04,DEALER
11661349953661131,Audi,A7,BGN,48900,157212,2015,true,false,2023-05-04,DEALER
11658845583481788,Mercedes-Benz,S,BGN,169000,106000,2018,true,false,2023-05-04,DEALER
21661433597000207,BMW,X5,BGN,26900,169000,2011,true,false,2023-05-04,DEALER
21666962700938989,Porsche,Cayenne,BGN,34500,179346,2011,true,false,2023-05-04,DEALER
11665144279412562,Audi,A8,BGN,55500,178847,2014,true,false,2023-05-04,DEALER
21659365489569707,Mercedes-Benz,GL,BGN,52500,192046,2015,true,false,2023-05-04,DEALER
11675178049402857,Mercedes-Benz,S,BGN,74000,185587,2016,true,false,2023-05-04,DEALER
11677255201422710,Mercedes-Benz,E,BGN,58000,150227,2017,true,false,2023-05-04,DEALER
21662722925848606,BMW,X5,BGN,28500,185710,2013,true,false,2023-05-04,DEALER
21676544186645791,BMW,X4,BGN,49500,179360,2015,true,false,2023-05-04,DEALER
11683048986206520,VW,Multivan,BGN,65000,183000,2013,true,false,2023-05-04,PRIVATE
11683048986206520,VW,Multivan,BGN,65000,183000,2013,true,false,2023-05-04,PRIVATE
21674423127208609,Mercedes-Benz,GLK,BGN,21000,235225,2011,true,false,2023-05-04,PRIVATE
11681160183277344,Ford,C-max,BGN,6250,148000,2007,true,false,2023-05-04,PRIVATE
21683043118838004,Maserati,Grecale,EUR,137000,5000,2023,true,false,2023-05-04,PRIVATE
11682530433726541,Audi,A7,BGN,31600,210000,2011,true,false,2023-05-04,PRIVATE
11683032444551569,Mercedes-Benz,E,BGN,9200,196000,2008,true,false,2023-05-04,PRIVATE
11682570330348050,Honda,Jazz,BGN,10500,158000,2010,true,true,2023-05-04,DEALER
11682570330348050,Honda,Jazz,BGN,10500,158000,2010,true,true,2023-05-04,DEALER
21668596640289104,Land,Rover,BGN,14999,220800,2009,true,true,2023-05-04,DEALER
21682686056242416,Mazda,CX-5,BGN,27900,179000,2016,true,true,2023-05-04,DEALER
11682626418875390,Mercedes-Benz,E,BGN,6999,211300,2005,true,true,2023-05-04,DEALER
11681984439578925,Mercedes-Benz,S,BGN,19900,226697,2007,true,true,2023-05-04,DEALER
11681122893833931,Mercedes-Benz,Viano,BGN,35999,160000,2012,true,true,2023-05-04,DEALER
11675868839506107,Audi,A5,BGN,64500,126253,2017,true,false,2023-05-04,DEALER
11675868839506107,Audi,A5,BGN,64500,126253,2017,true,false,2023-05-04,DEALER
11664965216592575,Mercedes-Benz,S,BGN,72500,175883,2015,true,false,2023-05-04,DEALER
11673279138324758,Audi,A7,BGN,32000,190156,2012,true,false,2023-05-04,DEALER
11671636683157674,BMW,3gt,BGN,37500,196066,2015,true,false,2023-05-04,DEALER
21665731636152075,Porsche,Cayenne,BGN,42500,184193,2011,true,false,2023-05-04,DEALER
11666015606356808,Mercedes-Benz,CLS,BGN,49900,172638,2015,true,false,2023-05-04,DEALER
11680874809290785,Mercedes-Benz,CLS,BGN,37500,160000,2012,true,false,2023-05-04,DEALER
11663930265494907,Mercedes-Benz,CLA,BGN,37500,140735,2014,true,false,2023-05-04,DEALER
11682514232909290,BMW,730,BGN,29000,191045,2011,true,false,2023-05-04,DEALER
11681198645837186,Audi,A4,BGN,25999,124000,2013,true,false,2023-05-04,DEALER
11682276543228708,Mercedes-Benz,CLS,BGN,99999,149000,2019,true,false,2023-05-04,DEALER
11681898220639139,Audi,A7,BGN,36999,226000,2012,true,false,2023-05-04,DEALER
11681842643497362,Mercedes-Benz,A,BGN,29900,199000,2015,true,false,2023-05-04,DEALER
21682504932885748,Hyundai,Santa,BGN,34900,187000,2014,true,false,2023-05-04,DEALER
11678353563379234,Kia,Ceed,BGN,9800,183435,2009,true,false,2023-05-04,DEALER
11674201815674245,Kia,Venga,BGN,10999,123712,2011,true,false,2023-05-04,DEALER
11680354345443171,VW,Passat,BGN,49860,97546,2019,true,false,2023-05-04,DEALER
11682514281885652,Skoda,Octavia,BGN,26888,189000,2014,true,false,2023-05-04,DEALER
21679434928389540,Hyundai,Santa,BGN,10500,157000,2006,true,false,2023-05-04,DEALER
11669636705432372,VW,Passat,BGN,17000,215772,2013,true,false,2023-05-04,DEALER
21681331154909869,Nissan,Qashqai,BGN,10990,147000,2010,true,true,2023-05-04,DEALER
21681331154909869,Nissan,Qashqai,BGN,10990,147000,2010,true,true,2023-05-04,DEALER
21678823315639305,Opel,Mokka,BGN,27500,117000,2019,true,true,2023-05-04,DEALER
11680445215902038,Peugeot,2008,BGN,20880,127400,2016,true,true,2023-05-04,DEALER
11674467338079499,Peugeot,5008,BGN,38490,181000,2017,true,true,2023-05-04,DEALER
11680452796418381,Renault,Captur,BGN,23990,124362,2017,true,true,2023-05-04,DEALER
11682084509957456,Suzuki,SX4,BGN,9990,201000,2007,true,true,2023-05-04,DEALER
11682350417735284,Toyota,Auris,BGN,11900,92000,2008,true,true,2023-05-04,DEALER
11658333382700644,VW,Golf,BGN,27900,183000,2015,true,false,2023-05-04,DEALER
11658333382700644,VW,Golf,BGN,27900,183000,2015,true,false,2023-05-04,DEALER
21679574672078065,VW,Tiguan,BGN,26900,149000,2012,true,false,2023-05-04,DEALER
21681922575295900,Hyundai,Kona,BGN,55555,54000,2019,true,false,2023-05-04,DEALER
21682620564277514,Mahindra,XUV,BGN,13997,127935,2017,true,false,2023-05-04,DEALER
11682348072681058,Mercedes-Benz,E,BGN,6999,219,2003,true,false,2023-05-04,DEALER
21669148050804718,Toyota,Rav4,BGN,34900,110000,2017,true,false,2023-05-04,DEALER
11683043185144591,VW,Passat,BGN,23999,220000,2013,true,false,2023-05-04,DEALER
11683172968023186,VW,Golf,BGN,13440,172702,2011,true,false,2023-05-04,DEALER
21683171347197082,Skoda,Yeti,BGN,14900,215300,2011,true,false,2023-05-04,DEALER
11664255069257688,Citroen,C4,BGN,12999,156000,2017,true,false,2023-05-04,DEALER
11683170821997524,Skoda,Octavia,BGN,24440,115105,2016,true,false,2023-05-04,DEALER
21680676863773558,Toyota,Rav4,BGN,13600,217000,2009,true,true,2023-05-04,DEALER
21680676863773558,Toyota,Rav4,BGN,13600,217000,2009,true,true,2023-05-04,DEALER
11682939390172156,VW,Jetta,BGN,11100,185494,2011,true,true,2023-05-04,DEALER
11681989849111478,Alfa,Romeo,BGN,13900,126867,2011,false,true,2023-05-04,DEALER
11676388039580065,Audi,A6,BGN,4900,210600,2004,false,true,2023-05-04,DEALER
11660896312604410,Audi,A6,BGN,45999,171000,2018,false,true,2023-05-04,DEALER
21683159236332634,BMW,X1,BGN,59900,72350,2017,true,false,2023-05-04,DEALER
21683159236332634,BMW,X1,BGN,59900,72350,2017,true,false,2023-05-04,DEALER
11683156798644792,Mercedes-Benz,S,BGN,107900,189350,2017,true,false,2023-05-04,DEALER
11680291059094801,Mercedes-Benz,S,BGN,75999,180000,2015,true,false,2023-05-04,DEALER
11678124573422493,Audi,A7,BGN,0,141500,2019,true,false,2023-05-04,DEALER
11674172434491479,Mercedes-Benz,E,BGN,26000,111,2012,true,false,2023-05-04,DEALER
11673742775042277,Porsche,Panamera,BGN,97500,157800,2014,true,false,2023-05-04,DEALER
21682959409084421,Porsche,Cayenne,BGN,59500,173000,2012,true,false,2023-05-04,DEALER
11679210148086911,Mercedes-Benz,S,BGN,115000,128000,2014,true,false,2023-05-04,DEALER
11678195760849279,Mercedes-Benz,S,BGN,42000,218000,2012,true,false,2023-05-04,DEALER
21681484401476677,Audi,SQ5,BGN,21000,69500,2018,true,false,2023-05-04,DEALER
11683144758143794,Audi,S8,EUR,87999,61000,2020,true,false,2023-05-04,DEALER
21681148752875121,Mercedes-Benz,GLE,BGN,87999,176000,2018,true,false,2023-05-04,DEALER
21683142813588649,Mercedes-Benz,GL,BGN,25000,223000,2011,true,false,2023-05-04,DEALER
21683140943589416,Mercedes-Benz,GL,BGN,27000,220000,2011,true,false,2023-05-04,DEALER
11672905832821282,Audi,A8,BGN,39999,193452,2012,true,false,2023-05-04,DEALER
11683140578684886,BMW,530,BGN,13300,186000,2007,true,false,2023-05-04,DEALER
21683139592283626,Audi,Q7,BGN,16700,233000,2007,true,false,2023-05-04,DEALER
11681227273167158,Audi,E-Tron,BGN,149000,1589,2023,false,true,2023-05-04,DEALER
11679600453580763,Mercedes-Benz,E,BGN,6000,221000,2004,true,false,2023-05-04,DEALER
11679600453580763,Mercedes-Benz,E,BGN,6000,221000,2004,true,false,2023-05-04,DEALER
11682682305871919,Volvo,V60,BGN,29880,182000,2015,true,false,2023-05-04,DEALER
11668190531481213,Peugeot,Partner,BGN,10750,186900,2010,true,false,2023-05-04,DEALER
11683136467761896,Skoda,Octavia,BGN,13000,200000,2012,true,false,2023-05-04,DEALER
11683136690425779,Renault,Clio,BGN,11600,127000,2013,true,false,2023-05-04,DEALER
11682070398728222,Opel,Astra,BGN,15500,133000,2011,true,false,2023-05-04,DEALER
11682434371115616,Audi,A4,EUR,24900,82500,2018,true,false,2023-05-04,DEALER
11683135235340859,Mazda,6,BGN,3800,202000,2007,true,false,2023-05-04,DEALER
21683135215599738,Mercedes-Benz,ML,BGN,17700,189000,2010,true,false,2023-05-04,DEALER
11675771649624945,Chevrolet,Matiz,BGN,3998,139000,2007,true,false,2023-05-04,DEALER
11675602848711098,Kia,Picanto,BGN,9700,161000,2015,true,false,2023-05-04,DEALER
11678741116153533,Volvo,V50,BGN,7200,136000,2008,true,false,2023-05-04,DEALER
21683132582951251,Dacia,Duster,BGN,16900,179000,2014,true,false,2023-05-04,DEALER
11656522352197244,Mercedes-Benz,S,BGN,209000,19000,2021,true,false,2023-05-04,DEALER
11678737835467186,Mercedes-Benz,S,BGN,72900,120000,2016,true,false,2023-05-04,DEALER
21678901651266948,Infiniti,Ex35,BGN,17900,133000,2008,true,false,2023-05-04,DEALER
21682451038705019,BMW,X6,BGN,28800,179000,2008,true,false,2023-05-04,DEALER
21675697371623333,BMW,X5,BGN,115000,113000,2020,true,false,2023-05-04,DEALER
21678212602894855,BMW,X1,BGN,49000,134000,2019,false,true,2023-05-04,DEALER
11663082961184805,Mercedes-Benz,C,BGN,92000,43000,2016,true,false,2023-05-04,DEALER
11663082961184805,Mercedes-Benz,C,BGN,92000,43000,2016,true,false,2023-05-04,DEALER
11678222698855052,Audi,A6,BGN,35555,191000,2014,true,false,2023-05-04,DEALER
21673703199740465,Porsche,Cayenne,BGN,73000,130000,2012,true,false,2023-05-04,DEALER
11680281586733867,Honda,Legend,BGN,19999,177000,2007,true,false,2023-05-04,DEALER
11682600606175086,Toyota,Corolla,BGN,8450,170643,2006,true,false,2023-05-04,DEALER
11675093330639694,Mercedes-Benz,S,BGN,95000,144541,2014,true,false,2023-05-04,DEALER
21682001722032032,BMW,X1,BGN,17000,200700,2010,true,false,2023-05-04,DEALER
21680372029496902,Mercedes-Benz,GLE,BGN,68800,165000,2016,true,false,2023-05-04,DEALER
11675543211119177,VW,Golf,BGN,11999,163138,2010,true,false,2023-05-04,DEALER
11679515563712355,Skoda,Superb,BGN,18999,166131,2015,true,false,2023-05-04,DEALER
11683128017911881,Audi,A6,BGN,14444,211000,2009,true,false,2023-05-04,DEALER
21680375323475729,Mercedes-Benz,GLE,BGN,68800,165000,2016,true,false,2023-05-04,DEALER
21679660988810694,Mercedes-Benz,GLC,BGN,54400,178000,2016,true,false,2023-05-04,DEALER
11680978067023352,Audi,A6,BGN,25500,189000,2013,true,false,2023-05-04,DEALER
21679327353917972,Nissan,Qashqai,BGN,11300,167000,2008,true,true,2023-05-04,DEALER
21677605412594765,Mercedes-Benz,ML,BGN,46666,194725,2014,true,false,2023-05-04,DEALER
11678297685487830,Mercedes-Benz,A,BGN,54500,115526,2019,true,false,2023-05-04,DEALER
11683126008708433,Mercedes-Benz,E,BGN,58000,190000,2018,true,false,2023-05-04,DEALER
11683124728394472,Porsche,Panamera,BGN,240000,216500,2018,true,false,2023-05-04,DEALER
21667926540857907,Hyundai,Santa,BGN,5700,194945,2003,true,false,2023-05-04,DEALER
21660227814280798,Citroen,DS4,BGN,16500,157000,2012,true,false,2023-05-04,DEALER
11683122196215094,Toyota,Auris,BGN,16400,169000,2014,true,false,2023-05-04,DEALER
11678027474746329,BMW,520,BGN,25800,188000,2012,true,false,2023-05-04,DEALER
11679315105790008,Audi,A6,BGN,12500,220000,2014,true,false,2023-05-04,DEALER
11672402116812542,Mercedes-Benz,S,BGN,15555,215000,2008,true,false,2023-05-04,DEALER
21677580612713250,Honda,Cr-v,BGN,33990,111000,2016,true,false,2023-05-04,DEALER
11667404024586873,BMW,335,BGN,48000,94900,2015,true,false,2023-05-04,DEALER
11682958757311892,Mazda,5,BGN,6500,255000,2007,true,false,2023-05-04,DEALER
11669308295574627,Mercedes-Benz,S,BGN,95900,157000,2018,true,false,2023-05-04,DEALER
11673693682871655,BMW,520,BGN,11500,125000,2008,true,false,2023-05-04,DEALER
11666252296069128,Kia,Rio,BGN,18700,131000,2017,true,false,2023-05-04,DEALER
11683116789074006,BMW,320,BGN,20999,237000,2014,true,false,2023-05-04,DEALER
11676046274191304,Citroen,C4,BGN,3999,159000,2005,false,true,2023-05-04,DEALER
11680347486751869,Dacia,Lodgy,BGN,13999,122496,2014,false,true,2023-05-04,DEALER
11681486436593106,Fiat,Doblo,BGN,0,184000,2012,false,true,2023-05-04,DEALER
11677857570421390,Fiat,Idea,BGN,4300,145000,2008,false,true,2023-05-04,DEALER
11682196072790882,Ford,Fiesta,BGN,11399,125000,2014,false,true,2023-05-04,DEALER
11592143882247070,Jaguar,Xf,BGN,26500,176000,2012,true,false,2023-05-04,DEALER
11592143882247070,Jaguar,Xf,BGN,26500,176000,2012,true,false,2023-05-04,DEALER
11683116255817386,Citroen,C3,BGN,9900,113000,2013,true,false,2023-05-04,DEALER
11679310569316286,Opel,Meriva,BGN,12900,124000,2013,true,false,2023-05-04,DEALER
11683115929531594,VW,Golf,BGN,5200,198000,2005,true,false,2023-05-04,DEALER
11680162217895558,BMW,730,BGN,29000,207000,2012,true,false,2023-05-04,DEALER
21683115224012450,Tesla,Model,BGN,108000,144500,2018,true,false,2023-05-04,DEALER
11683114487579293,Opel,Astra,BGN,3999,133000,2002,true,false,2023-05-04,DEALER
11674054510389227,Mercedes-Benz,C,BGN,17900,184692,2012,true,false,2023-05-04,DEALER
11663508401883328,Mercedes-Benz,E,BGN,13700,191000,2007,true,false,2023-05-04,DEALER
11683113726998057,VW,Jetta,BGN,31900,20000,2019,true,false,2023-05-04,DEALER
11683113243883300,Peugeot,308,BGN,14990,149000,2015,true,false,2023-05-04,DEALER
21681902119075694,Audi,Q5,BGN,114900,4370,2022,true,false,2023-05-04,DEALER
11658822283860936,BMW,640,BGN,69990,127000,2016,true,false,2023-05-04,DEALER
21681149062363954,Kia,Sportage,BGN,9900,169800,2006,true,false,2023-05-04,DEALER
11672934157683936,Honda,Accord,BGN,19499,190000,2011,true,false,2023-05-04,DEALER
21660229439799153,Honda,Cr-v,BGN,24500,231000,2011,false,true,2023-05-04,DEALER
21672847856658894,Hyundai,Santa,BGN,30999,163800,2013,true,false,2023-05-04,DEALER
21672847856658894,Hyundai,Santa,BGN,30999,163800,2013,true,false,2023-05-04,DEALER
11664287000234406,Audi,A6,BGN,34999,223300,2015,true,false,2023-05-04,DEALER
11680956222748821,Mercedes-Benz,E,BGN,26600,224600,2010,true,false,2023-05-04,DEALER
11662105704635579,Mercedes-Benz,CLS,BGN,55000,120000,2014,true,false,2023-05-04,DEALER
21680419095806356,BMW,X6,BGN,32000,219300,2009,true,false,2023-05-04,DEALER
21683108202809018,BMW,X5,BGN,26600,234600,2010,true,false,2023-05-04,DEALER
11673371150057446,BMW,740,BGN,39900,215600,2012,true,false,2023-05-04,DEALER
21683108094080308,Dacia,Duster,BGN,26000,81800,2018,true,false,2023-05-04,DEALER
21680353694829770,Isuzu,D-max,BGN,14999,198000,2006,true,false,2023-05-04,DEALER
11682163074941942,Mercedes-Benz,C,BGN,21800,218350,2012,true,false,2023-05-04,DEALER
11681823171735927,BMW,530,BGN,12999,206530,2008,true,false,2023-05-04,DEALER
21681805737265083,Infiniti,Fx,BGN,26800,184552,2011,true,false,2023-05-04,DEALER
11630744361840526,Mercedes-Benz,E,BGN,19800,170000,2011,true,false,2023-05-04,DEALER
11675525167457994,Mini,Clubman,BGN,36000,165589,2017,true,false,2023-05-04,DEALER
11641627670060977,VW,Golf,BGN,16699,187249,2010,true,false,2023-05-04,DEALER
11681203390531906,Mercedes-Benz,C,BGN,34550,175258,2015,true,false,2023-05-04,DEALER
11678181616406687,Seat,Leon,BGN,10799,189600,2010,true,false,2023-05-04,DEALER
11678181616406687,Seat,Leon,BGN,10799,189600,2010,true,false,2023-05-04,DEALER
11683102258070401,Audi,A4,BGN,7900,228000,2005,true,false,2023-05-04,DEALER
11680337586609009,Subaru,XV,BGN,19000,191000,2012,true,false,2023-05-04,DEALER
11678879009126142,Honda,Jazz,BGN,5987,118000,2006,true,false,2023-05-04,DEALER
21655553833454491,VW,Tiguan,BGN,24450,123653,2015,true,false,2023-05-04,DEALER
11656078634414735,Renault,Clio,BGN,12999,147240,2014,true,false,2023-05-04,DEALER
11674413612619888,Skoda,Superb,BGN,7999,204000,2008,true,false,2023-05-04,DEALER
21626166515244239,Land,Rover,BGN,66666,151000,2015,true,false,2023-05-04,DEALER
11677579387118303,Subaru,Forester,BGN,3900,230000,2011,true,false,2023-05-04,DEALER
11674217041101880,Audi,A4,BGN,59600,101500,2020,true,false,2023-05-04,DEALER
11682949069596593,VW,Touran,BGN,13999,303000,2013,true,false,2023-05-04,DEALER
21682396188122151,Mercedes-Benz,ML,BGN,38300,122834,2012,true,false,2023-05-04,DEALER
11671783231500274,Hyundai,I40,BGN,19950,130000,2017,true,false,2023-05-04,DEALER
11674121294800934,Audi,A8,BGN,60500,182667,2014,true,false,2023-05-04,DEALER
11681718092648015,Kia,Carens,BGN,8999,174630,2008,true,false,2023-05-04,DEALER
11665158307013449,Mercedes-Benz,C,BGN,68990,9000,2020,true,false,2023-05-04,DEALER
21670584371482169,Mini,Countryman,BGN,20490,197000,2013,true,false,2023-05-04,DEALER
11676718814831250,Mercedes-Benz,CLA,BGN,42990,185000,2014,true,false,2023-05-04,DEALER
11670587593278351,Mercedes-Benz,C,BGN,28490,180000,2012,true,false,2023-05-04,DEALER
21682589901535413,Hyundai,Santa,BGN,87340,23300,2023,false,true,2023-05-04,DEALER
11683099088728460,Mercedes-Benz,E,BGN,18700,180000,2010,true,false,2023-05-04,DEALER
21679411010501882,Cadillac,Srx,BGN,8999,220000,2006,true,false,2023-05-04,DEALER
11683096867936806,Audi,A4,BGN,9900,181000,2007,true,false,2023-05-04,DEALER
11682491457232596,Mercedes-Benz,CLA,BGN,31500,170000,2014,true,false,2023-05-04,DEALER
21669268884730362,Lexus,UX,BGN,60899,34297,2019,true,false,2023-05-04,DEALER
21666019301874015,BMW,X5,BGN,29990,194000,2012,true,false,2023-05-04,DEALER
21667288086538232,Skoda,Yeti,BGN,17100,60000,2013,true,false,2023-05-04,DEALER
21679207663476384,BMW,X3,BGN,23999,205400,2012,true,false,2023-05-04,DEALER
11678217463704631,Toyota,Avensis,BGN,9999,166150,2011,true,false,2023-05-04,DEALER
11682426984764254,Mercedes-Benz,CLS,BGN,34500,196369,2012,true,false,2023-05-04,DEALER
11678268247975025,Audi,A6,BGN,29990,212000,2012,true,false,2023-05-04,DEALER
21678725247493404,Jeep,Grand,BGN,26500,196000,2012,false,true,2023-05-04,DEALER
11683095557239274,Seat,Leon,BGN,19900,146398,2018,true,false,2023-05-04,DEALER
11675676693994219,Opel,Astra,BGN,12500,190000,2013,true,false,2023-05-04,DEALER
11678109954290666,Volvo,V40,BGN,21900,233000,2013,true,false,2023-05-04,DEALER
11680960039222845,Audi,A4,BGN,20500,191000,2013,true,false,2023-05-04,DEALER
11683093916389241,Opel,Corsa,BGN,12999,255000,2011,true,false,2023-05-04,DEALER
21681828524623884,Land,Rover,BGN,41999,178000,2015,true,false,2023-05-04,DEALER
21680507983509562,Honda,Cr-v,BGN,30900,180000,2018,true,false,2023-05-04,DEALER
11682183458359276,Audi,A8,BGN,26900,238000,2011,true,false,2023-05-04,DEALER
21677249362753810,Mercedes-Benz,ML,BGN,10400,222,2008,true,false,2023-05-04,DEALER
11682417230748895,Mercedes-Benz,A,BGN,23999,185000,2014,true,false,2023-05-04,DEALER
21678700088779739,Mercedes-Benz,ML,BGN,41500,167000,2014,true,false,2023-05-04,DEALER
21683090614180958,Mercedes-Benz,ML,BGN,36900,204000,2014,true,false,2023-05-04,DEALER
11671548721516631,Skoda,Fabia,BGN,12999,159000,2013,true,false,2023-05-04,DEALER
11677949575187625,Toyota,Auris,BGN,27999,90661,2016,true,false,2023-05-04,DEALER
11683088745185047,VW,Caddy,BGN,28000,131000,2017,true,false,2023-05-04,DEALER
11679680871815527,Mazda,6,BGN,12990,192000,2009,true,false,2023-05-04,DEALER
11683088221934804,Tesla,Model,BGN,85000,68000,2022,true,false,2023-05-04,DEALER
11683084129210060,Audi,A3,BGN,15199,63800,2010,true,false,2023-05-04,DEALER
11683084129210060,Audi,A3,BGN,15199,63800,2010,true,false,2023-05-04,DEALER
11680535719350479,Ford,Fiesta,BGN,3400,124000,2007,true,false,2023-05-04,DEALER
11671924385237665,Mercedes-Benz,S,BGN,219999,148000,2018,true,false,2023-05-04,DEALER
11671865506355970,Mercedes-Benz,S,BGN,309999,22000,2021,true,false,2023-05-04,DEALER
11671971980009447,Mercedes-Benz,E,BGN,104999,69999,2019,true,false,2023-05-04,DEALER
11673024927347640,Audi,A8,BGN,139999,54500,2019,true,false,2023-05-04,DEALER
11674372064122745,Audi,A8,BGN,124999,168000,2019,true,false,2023-05-04,DEALER
11683062361300680,Mercedes-Benz,GL,BGN,31000,208000,2011,true,false,2023-05-04,DEALER
21683061915174014,Mercedes-Benz,GLE,BGN,85999,197032,2017,true,false,2023-05-04,DEALER
21681250708990290,Mercedes-Benz,GLE,BGN,85999,197032,2017,true,false,2023-05-04,DEALER
11680336393400818,Toyota,Yaris,BGN,20999,32600,2019,true,false,2023-05-04,DEALER
11683056522045052,Audi,A6,BGN,8800,211000,2006,true,false,2023-05-04,DEALER
11683056160144303,Peugeot,3008,BGN,40900,134000,2019,true,false,2023-05-04,DEALER
21683055429717524,Toyota,C-HR,BGN,63999,70,2022,true,false,2023-05-04,DEALER
11673285782245758,Mercedes-Benz,C,BGN,27500,197000,2015,true,false,2023-05-04,DEALER
21666629503991861,BMW,X5,BGN,62500,241000,2014,true,false,2023-05-04,DEALER
11664257967412697,BMW,740,BGN,41500,232000,2014,true,false,2023-05-04,DEALER
11674493536483090,BMW,530,BGN,38999,216000,2015,true,false,2023-05-04,DEALER
11681449440722631,BMW,525,BGN,25700,243000,2012,true,false,2023-05-04,DEALER
11681307984800375,Mercedes-Benz,CLS,BGN,0,207000,2006,false,true,2023-05-04,DEALER
21683052211580459,Mercedes-Benz,GLE,BGN,82999,167000,2017,true,true,2023-05-04,DEALER
21683052211580459,Mercedes-Benz,GLE,BGN,82999,167000,2017,true,false,2023-05-04,DEALER
21682821472014850,Mercedes-Benz,G,BGN,0,190000,2005,true,false,2023-05-04,DEALER
11679209807605280,Ford,Focus,BGN,10500,123,2012,true,false,2023-05-04,DEALER
11683054355679442,Nissan,Note,BGN,16400,87541,2017,true,false,2023-05-04,DEALER
11683053528196575,Mercedes-Benz,CLS,BGN,39888,250000,2015,true,false,2023-05-04,DEALER
21671114593915693,Mercedes-Benz,GLK,BGN,20400,244000,2009,true,false,2023-05-04,DEALER
21683052659233758,Skoda,Karoq,BGN,33888,164000,2018,true,false,2023-05-04,DEALER
21660416762781531,Toyota,Land,BGN,19999,184453,1987,true,false,2023-05-04,DEALER
11683050166972292,Mercedes-Benz,C,BGN,13800,221070,2010,true,false,2023-05-04,DEALER
11683050806720013,BMW,530,BGN,32000,200000,2011,true,false,2023-05-04,DEALER
11674153573261027,Mercedes-Benz,C,BGN,39700,229000,2018,true,false,2023-05-04,DEALER
21668714858470964,BMW,X5,BGN,28500,196406,2010,true,false,2023-05-04,DEALER
11671130910862923,Mercedes-Benz,E,BGN,8750,209000,2008,true,false,2023-05-04,DEALER
11683045761228428,VW,Passat,BGN,5500,191000,2007,true,false,2023-05-04,DEALER
11683045577379398,Porsche,Panamera,BGN,46900,174000,2012,true,false,2023-05-04,DEALER
11675596247490324,BMW,530,BGN,16500,178231,2008,true,false,2023-05-04,DEALER
11683045514066277,Mercedes-Benz,E,BGN,11900,320000,2006,true,false,2023-05-04,DEALER
11679246814451166,Volvo,V70,BGN,12990,229148,2011,true,false,2023-05-04,DEALER
11673340844067639,Mini,Cooper,BGN,7999,198000,2009,false,true,2023-05-04,DEALER
11683038026851375,Hyundai,I30,BGN,22999,182478,2016,true,false,2023-05-04,DEALER
11681808182728437,Peugeot,508,BGN,16999,258000,2013,true,false,2023-05-04,DEALER
21681502343878498,Nissan,Juke,BGN,15500,138000,2013,false,true,2023-05-04,DEALER
21681502343878498,Nissan,Juke,BGN,15500,138000,2013,false,true,2023-05-04,DEALER
11682928343442121,Opel,Adam,BGN,0,131000,2015,false,true,2023-05-04,DEALER
11676648333762140,Opel,Astra,BGN,5499,149000,2006,false,true,2023-05-04,DEALER
11682364740622105,Opel,Astra,BGN,9499,158000,2012,false,true,2023-05-04,DEALER
11680686090667165,Opel,Astra,BGN,17300,92466,2017,false,true,2023-05-04,DEALER
11682531115211131,Opel,Combo,BGN,15799,124000,2017,false,true,2023-05-04,DEALER
11680803418849819,Opel,Corsa,EUR,8299,117590,2018,false,true,2023-05-04,DEALER
11660724725796001,Peugeot,2008,BGN,15200,180000,2014,false,true,2023-05-04,DEALER
11678770789224593,Peugeot,3008,BGN,32990,178800,2017,false,true,2023-05-04,DEALER
21676292586456997,Alfa,Romeo,BGN,48990,130000,2018,true,false,2023-05-04,DEALER
11674660263462748,Porsche,Panamera,BGN,50000,170000,2011,false,true,2023-05-04,DEALER
11681827673401003,Renault,Fluence,BGN,10900,138030,2016,false,true,2023-05-04,DEALER
